name,beer,rating
Elizabeth Hogan,Collective Arts Brewing: Rhyme & Reason,8.0
Elizabeth Hogan,The Collingwood Brewery: Downhill Pale Ale,5.0
Elizabeth Hogan,Brooklyn Brewery: Brooklyn Lager,5.0
Elizabeth Hogan,Bellwoods Brewery: Monogamy - Citra,9.0
Elizabeth Hogan,Bench Brewing Company: Ball's Falls Session IPA,7.0
Elizabeth Hogan,Amsterdam Brewing Company: All Natural Blonde,3.0
Elizabeth Hogan,Amsterdam Brewing Company: Autumn Hop,5.0
Elizabeth Hogan,McAuslan Brewing: St. Ambroise Oatmeal Stout,8.0
Elizabeth Hogan,Granville Island Brewing Company: Island Lager,5.0
Elizabeth Hogan,Sawdust City Brewing Co.: Gateway Kolsch,6.0
Elizabeth Hogan,Les 3 Brasseurs: Blond,4.0
Elizabeth Hogan,Collective Arts Brewing: Collective Project: Guava Gose,6.0
Elizabeth Hogan,Alexander Keiths: Red Amber Ale,3.0
Elizabeth Hogan,Double Trouble Brewing Co.: Hops and Robbers,6.0
Elizabeth Hogan,Unibroue: À Tout Le Monde,6.0
Elizabeth Hogan,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Elizabeth Hogan,Muskoka Brewery: Muskoka Harvest Ale,4.0
Elizabeth Hogan,Labatt Ontario Breweries: Brown Ale,2.0
Elizabeth Hogan,Collective Arts Brewing: Collective Project: Sour Dry Hop Ale - Passion Fruit And Peach,7.0
Elizabeth Hogan,Sawdust City Brewing Co.: Skinny Dippin' Stout,7.0
Elizabeth Hogan,Brewery Ommegang: Hennepin,8.0
Elizabeth Hogan,Brewery Ommegang: Ommegang Pale Sour,8.0
Elizabeth Hogan,Bellwoods Brewery: Cat Lady IPA,9.0
Elizabeth Hogan,Mill Street Brewery: Coffee Porter,5.0
Elizabeth Hogan,Double Trouble Brewing Co.: Fire in the Rye,5.0
Elizabeth Hogan,Nickel Brook Brewing: Über - Raspberry,8.0
Elizabeth Hogan,Sawdust City Brewing Co.: Princess Wears Girl Pants,8.0
Elizabeth Hogan,Bellwoods Brewery: Milkshark - Pineapple,8.0
Elizabeth Hogan,Bellwoods Brewery: Witchshark,9.0
Elizabeth Hogan,Mill Street Brewery: Cobblestone Stout,6.0
Elizabeth Hogan,Bellwoods Brewery: Double Jutsu,9.0
Elizabeth Hogan,Kensington Brewing Company: Baldwin FishEYE PA,4.0
Elizabeth Hogan,Brasserie Dieu du Ciel!: Aphrodite,8.0
Elizabeth Hogan,Bellwoods Brewery: Farmageddon - Niagara Montmorency Cherry,8.0
Elizabeth Hogan,Unibroue: Éphémère Blackcurrant,5.0
Elizabeth Hogan,Brickworks Ciderhouse: Batch: 1904,8.0
Elizabeth Hogan,Bellwoods Brewery: Milkshark - Guava,9.0
Elizabeth Hogan,Les 3 Brasseurs: Brown,4.0
Elizabeth Hogan,Bellwoods Brewery: Farmageddon,6.0
Elizabeth Hogan,Sawdust City Brewing Co.: Golden Beach,7.0
Elizabeth Hogan,Great Lakes Brewery: Canuck Pale Ale,5.0
Elizabeth Hogan,Woodhouse Brewing Co.: Woodhouse Lager,5.0
Elizabeth Hogan,Amsterdam Brewing Company: Cruiser All Day Pale Ale,3.0
Elizabeth Hogan,Heineken: Heineken Lager,3.0
Elizabeth Hogan,"Brouwerij Rodenbach: Rodenbach Grand Cru,",10.0
Elizabeth Hogan,Sleeman Breweries Ltd.: Honey Brown Lager,3.0
Elizabeth Hogan,Guiness: Guinness,10.0
Elizabeth Hogan,MacKinnon Brothers Brewing: 8 Man,7.0
Elizabeth Hogan,Amsterdam Brewing Company: 3 Speed,4.0
Elizabeth Hogan,Amsterdam Brewing Company: Downtown Brown,3.0
Elizabeth Hogan,Blue Moon Brewing Company: Blue Moon,5.0
Elizabeth Hogan,Sawdust City Brewing Co.: Little Norway,6.0
Elizabeth Hogan,Collective Arts Brewing: Stranger Than Fiction,8.0
Elizabeth Hogan,Brouwerij Artois: Stella Artois,2.0
Elizabeth Hogan,Collective Arts Brewing: Basil & Cranberry,5.0
Elizabeth Hogan,Unibroue: Éphémère Cassis,6.0
Elizabeth Hogan,Bellwoods Brewery: Jelly King - Pink Guava,8.0
Elizabeth Hogan,Side Launch Brewing Company: Side Launch Wheat,5.0
Elizabeth Hogan,Flying Monkeys Craft Brewery: Aurora Heart,6.0
Elizabeth Hogan,Grupo Modelo: Corona,6.0
Elizabeth Hogan,Glutenberg: Glutenberg India Pale Ale,4.0
Elizabeth Hogan,Flying Monkeys Craft Brewery: Flying Monkeys The Chocolate Manifesto,5.0
Elizabeth Hogan,Coors Brewing Company: Coors Light,2.0
Elizabeth Hogan,Bellwoods Brewery: Roman Candle,8.0
Elizabeth Hogan,Hop City Brewing Co.: Barking Squirrel Lager,4.0
Elizabeth Hogan,Mill Street Brewery: IPA (India Pale Ale),4.0
Elizabeth Hogan,Nickel Brook Brewing: Old Kentucky Bastard,7.0
Elizabeth Hogan,Creemore Spring Brewery: Creemore Springs Premium Lager,4.0
Elizabeth Hogan,Rainhard Brewing Co.: Armed N' Citra,8.0
Elizabeth Hogan,Redline Brewhouse: Clutch,9.0
Elizabeth Hogan,The Collingwood Brewery: Rockwell,6.0
Elizabeth Hogan,High Road Brewing: Cloud Piercer,9.0
Elizabeth Hogan,Creemore Spring Brewery: Creemore Springs Traditional Pilsner,4.0
Elizabeth Hogan,Unibroue: Blanche de Chambly,7.0
Elizabeth Hogan,Bellwoods Brewery: Boogie Monster,9.0
Elizabeth Hogan,Sawdust City Brewing: Twin Pine,6.0
Elizabeth Hogan,Bellwoods Brewery: Bring Out Your Dead,9.0
Elizabeth Hogan,High Road Brewing: Bronan,10.0
Elizabeth Hogan,Unibroue: Éphémère Cherry,6.0
Elizabeth Hogan,Amsterdam Brewing Company: Boneshaker,7.0
Elizabeth Hogan,Hop City Brewing Co.: 8th Sin Black Lager,4.0
Elizabeth Hogan,Brasserie D'Achouffe: La Chouffe,8.0
Elizabeth Hogan,Mill Street Brewery: Hopped & Confused,4.0
Elizabeth Hogan,Ace Hill Brewing Company: Ace Hill Pilsner,4.0
Elizabeth Hogan,Amsterdam Brewing Company: (416) Local Lager,3.0
Elizabeth Hogan,Collective Arts Brewing: Jam up the Mash,5.0
Randy Johnston,Blue Moon Brewing Company: Blue Moon,7.0
Randy Johnston,Creemore Spring Brewery: Creemore Springs Premium Lager,7.0
Randy Johnston,Heineken: Heineken Lager,8.0
Randy Johnston,Grupo Modelo: Corona,8.0
Randy Johnston,Coors Brewing Company: Coors Light,6.0
Hannah Herrera,Bellwoods Brewery: Jelly King,9.0
Hannah Herrera,Coors Brewing Company: Coors Light,2.0
Hannah Herrera,Grupo Modelo: Corona,6.0
Hannah Herrera,Sawdust City Brewing Co.: Juicin,7.0
Hannah Herrera,Creemore Spring Brewery: Creemore Springs Premium Lager,2.0
Hannah Herrera,Brasserie D'Achouffe: La Chouffe,7.0
Hannah Herrera,Blue Moon Brewing Company: Blue Moon,2.0
Hannah Herrera,Sawdust City Brewing Co.: Little Norway,5.0
Hannah Herrera,Side Launch Brewing Company: Side Launch Wheat,5.0
Hannah Herrera,Redline Brewhouse: Clutch,9.0
Hannah Herrera,"Brouwerij Rodenbach: Rodenbach Grand Cru,",9.0
Hannah Herrera,Heineken: Heineken Lager,2.0
Hannah Herrera,Alexander Keiths: Red Amber Ale,1.0
Hannah Herrera,Beau's All Natural Brewing Company: Beau's Lugtread,2.0
Hannah Herrera,Guiness: Guinness,9.0
Hannah Herrera,Sierra Nevada Brewing Co.: Pale Ale,2.0
Hannah Herrera,Mill Street Brewery: 100th Meridian,2.0
Hannah Herrera,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,7.0
Jason Cruz,Side Launch Brewing Company: Side Launch Wheat,3.0
Jason Cruz,Sawdust City Brewing Co.: Little Norway,1.0
Jason Cruz,Guiness: Guinness,6.0
Jason Cruz,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,2.0
Jason Cruz,Heineken: Heineken Lager,1.0
Jason Cruz,Creemore Spring Brewery: Creemore Springs Premium Lager,1.0
Jason Cruz,"Brouwerij Rodenbach: Rodenbach Grand Cru,",10.0
Jason Cruz,Beau's All Natural Brewing Company: Beau's Lugtread,2.0
Jason Cruz,Bellwoods Brewery: Jelly King,10.0
Jason Cruz,Blue Moon Brewing Company: Blue Moon,1.0
Keith White,Clifford Brewing Co.: Clifford Porter,9.0
Keith White,Side Launch Brewing Company: Side Launch Wheat,7.0
Keith White,Bellwoods Brewery: Jelly King,9.0
Keith White,Sawdust City Brewing Co.: Juicin,9.0
Keith White,Sierra Nevada Brewing Co.: Pale Ale,9.0
Keith White,Mill Street Brewery: 100th Meridian,6.0
Keith White,Creemore Spring Brewery: Creemore Springs Premium Lager,2.0
Keith White,Brasserie Dieu De Ciel!: Peche Mortel,10.0
Keith White,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,9.0
Keith White,Sawdust City Brewing Co.: Little Norway,7.0
Keith White,Alexander Keiths: Red Amber Ale,3.0
Keith White,"Brouwerij Rodenbach: Rodenbach Grand Cru,",9.0
Keith White,Guiness: Guinness,5.0
Keith White,Grupo Modelo: Corona,3.0
Keith White,Coors Brewing Company: Coors Light,3.0
Keith White,Brasserie D'Achouffe: La Chouffe,8.0
Keith White,Blue Moon Brewing Company: Blue Moon,3.0
Keith White,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Keith White,Redline Brewhouse: Clutch,8.0
Keith White,Heineken: Heineken Lager,3.0
Craig Patterson,Clifford Brewing Co.: Clifford Porter,4.0
Craig Patterson,Guiness: Guinness,8.0
Craig Patterson,Brasserie Dieu De Ciel!: Peche Mortel,6.0
Craig Patterson,Mill Street Brewery: 100th Meridian,4.0
Craig Patterson,Alexander Keiths: Red Amber Ale,4.0
Craig Patterson,Grupo Modelo: Corona,4.0
Craig Patterson,"Brouwerij Rodenbach: Rodenbach Grand Cru,",6.0
Craig Patterson,Redline Brewhouse: Clutch,8.0
Craig Patterson,Heineken: Heineken Lager,3.0
Craig Patterson,Sawdust City Brewing Co.: Juicin,8.0
Craig Patterson,Sawdust City Brewing Co.: Little Norway,3.0
Craig Patterson,Side Launch Brewing Company: Side Launch Wheat,5.0
Craig Patterson,Coors Brewing Company: Coors Light,2.0
Craig Patterson,Brasserie D'Achouffe: La Chouffe,7.0
Craig Patterson,Blue Moon Brewing Company: Blue Moon,4.0
Craig Patterson,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Craig Patterson,Creemore Spring Brewery: Creemore Springs Premium Lager,3.0
Craig Patterson,Sierra Nevada Brewing Co.: Pale Ale,5.0
Craig Patterson,Bellwoods Brewery: Jelly King,9.0
Craig Patterson,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,6.0
Erin Edwards,Grupo Modelo: Corona,7.0
Erin Edwards,Coors Brewing Company: Coors Light,2.0
Erin Edwards,Creemore Spring Brewery: Creemore Springs Premium Lager,4.0
Erin Edwards,Heineken: Heineken Lager,7.0
Erin Edwards,Alexander Keiths: Red Amber Ale,5.0
Erin Edwards,Guiness: Guinness,1.0
Jeff Ramos,Glutenberg: Glutenberg Red,5.0
Jeff Ramos,Sleeman Breweries Ltd.: Dark,5.0
Jeff Ramos,Sawdust City Brewing Co.: Little Norway,7.0
Jeff Ramos,Blue Moon Brewing Company: Blue Moon,5.0
Jeff Ramos,Brouwerij Artois: Stella Artois,7.0
Jeff Ramos,Kensington Brewing Company: Fruit Stand Watermelon Wheat,4.0
Jeff Ramos,Bellwoods Brewery: Jelly King,8.0
Jeff Ramos,High Road Brewing: Bronan,9.0
Jeff Ramos,Coors Brewing Company: Coors Light,4.0
Jeff Ramos,Redline Brewhouse: Clutch,7.0
Jeff Ramos,Glutenberg: Glutenberg American Pale Ale,5.0
Jeff Ramos,Brasserie D'Achouffe: La Chouffe,8.0
Jeff Ramos,Sleeman Breweries Ltd.: Honey Brown Lager,5.0
Jeff Ramos,Kensington Brewing Company: India Pale Ale,5.0
Jeff Ramos,Kensington Brewing Company: Augusta Ale,5.0
Jeff Ramos,Glutenberg: Glutenberg Blonde,5.0
Jeff Ramos,Brickworks Ciderhouse: Batch: 1904,7.0
Jeff Ramos,Side Launch Brewing Company: Side Launch Wheat,5.0
Jeff Ramos,McAuslan Brewing: Griffon Brown Ale,5.0
Jeff Ramos,The Collingwood Brewery: Rockwell,6.0
Jeff Ramos,MacKinnon Brothers Brewing: 8 Man,8.0
Jeff Ramos,Bellwoods Brewery: Jelly King - Pink Guava,8.0
Jeff Ramos,Heineken: Heineken Lager,5.0
Jeff Ramos,Nickel Brook Brewing: Old Kentucky Bastard,8.0
Jeff Ramos,Woodhouse Brewing Co.: Woodhouse Lager,6.0
Jeff Ramos,McAuslan Brewing: Griffon Extra Blonde,5.0
Jeff Ramos,Grupo Modelo: Corona,7.0
Jeff Ramos,Unibroue: Blanche de Chambly,5.0
Jeff Ramos,Bellwoods Brewery: Milkshark - Pineapple,8.0
Jeff Ramos,The Collingwood Brewery: Downhill Pale Ale,5.0
Jeff Ramos,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Jeff Ramos,Big Rig Brewery: Gold Lagered Ale,8.0
Jeff Ramos,Alexander Keiths: Red Amber Ale,7.0
Jeff Ramos,Flying Monkeys Craft Brewery: 12 Minutes to Destiny,5.0
Jeff Ramos,Mill Street Brewery: Cobblestone Stout,6.0
Jeff Ramos,Sawdust City Brewing Co.: Princess Wears Girl Pants,5.0
Jeff Ramos,Bellwoods Brewery: Roman Candle,7.0
Jeff Ramos,Sawdust City Brewing Co.: Lone Pine,7.0
Jeff Ramos,McAuslan Brewing: St. Ambroise Oatmeal Stout,10.0
Jeff Ramos,Rainhard Brewing Co.: Armed N' Citra,7.0
Jeff Ramos,High Park Brewery: Across the Pond,7.0
Jeff Ramos,Unibroue: Blonde de Chambly,5.0
Jeff Ramos,Sawdust City Brewing Co.: Golden Beach,7.0
Jeff Ramos,Bellwoods Brewery: Witchshark,7.0
Jeff Ramos,Guiness: Guinness,10.0
Jeff Ramos,Indie Ale House Brewing: Cock Puncher,5.0
Jeff Ramos,Ace Hill Brewing Company: Ace Hill Pilsner,5.0
Jeff Ramos,Mill Street Brewery: Original Organic,8.0
Jeff Ramos,High Road Brewing: Cloud Piercer,7.0
Jeff Ramos,McAuslan Brewing: Griffon Ale Rousse,8.0
Jeff Ramos,Bellwoods Brewery: Double Jutsu,8.0
Jeff Ramos,Brewery Ommegang: Ommegang Pale Sour,7.0
Jeff Ramos,Sleeman Breweries Ltd.: Clear,6.0
Jeff Ramos,Molson Breweries of Canada: Carling,5.0
Jeff Ramos,Sierra Nevada Brewing Co.: Pale Ale,6.0
Jeff Ramos,Labatt Ontario Breweries: Canadian Ale,5.0
Jeff Ramos,Redline Brewhouse: Double Clutch,8.0
Jeff Ramos,Sawdust City Brewing Co.: Long Dark Voyage to Uranus,7.0
Juan Sanchez,Grupo Modelo: Corona,7.0
Juan Sanchez,Beau's All Natural Brewing Company: Beau's Lugtread,3.0
Juan Sanchez,Coors Brewing Company: Coors Light,5.0
Juan Sanchez,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Juan Sanchez,Sierra Nevada Brewing Co.: Pale Ale,5.0
Juan Sanchez,Side Launch Brewing Company: Side Launch Wheat,2.0
Juan Sanchez,Redline Brewhouse: Clutch,7.0
Juan Sanchez,Brasserie D'Achouffe: La Chouffe,2.0
Juan Sanchez,Heineken: Heineken Lager,4.0
Juan Sanchez,Sawdust City Brewing Co.: Little Norway,2.0
Juan Sanchez,Alexander Keiths: Red Amber Ale,3.0
Juan Sanchez,Blue Moon Brewing Company: Blue Moon,3.0
Juan Sanchez,"Brouwerij Rodenbach: Rodenbach Grand Cru,",1.0
